start,stop,status.time,ID,Country.Name,Threshold,doublingStart,doublingEnd,doublingTime,status,regime_bmr_owid,region,Education,EnergyUse,RuralPopulation,yearsSince1960,SecondaryEnrollment
3,4,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
4,5,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
5,6,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
6,7,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
7,8,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
8,9,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
9,10,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
10,11,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
11,12,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
12,13,0,139,Poland,Developed,2008,2021,13,0,1,Europe,78.8859787,2564.775642,38.884,48,97.14994812
0,1,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
1,2,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
2,3,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
3,4,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
4,5,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
5,6,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
6,7,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
7,8,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
8,9,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
9,10,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
10,11,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
11,12,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
12,13,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
13,14,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
14,15,0,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
15,16,1,140,Poland,Low-Mid Income,1991,2007,16,1,1,Europe,NA,2641.029448,38.685,31,87.79692841
0,1,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
1,2,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
2,3,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
3,4,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
4,5,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
5,6,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
6,7,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
7,8,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
8,9,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
9,10,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
10,11,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
11,12,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
12,13,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
13,14,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
14,15,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
15,16,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
16,17,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
17,18,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
18,19,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
19,20,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
20,21,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
21,22,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
22,23,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
23,24,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
24,25,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
25,26,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
26,27,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
27,28,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
28,29,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
29,30,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
30,31,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
31,32,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
32,33,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
33,34,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
34,35,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
35,36,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
36,37,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
37,38,0,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
38,39,1,141,Portugal,Developed,1978,2017,39,1,1,Europe,NA,916.7693877,58.021,18,58.74700928
0,1,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
1,2,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
2,3,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
3,4,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
4,5,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
5,6,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
6,7,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
7,8,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
8,9,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
9,10,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
10,11,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
11,12,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
12,13,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
13,14,0,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
14,15,1,142,Portugal,Upper-Mid Income,1965,1980,15,1,0,Europe,NA,440.8829378,63.134,5,NA
0,1,0,143,Portugal,Wealthy,2017,2021,4,0,1,Europe,55.18072128,NA,35.348,57,119.9131927
1,2,0,143,Portugal,Wealthy,2017,2021,4,0,1,Europe,55.18072128,NA,35.348,57,119.9131927
2,3,0,143,Portugal,Wealthy,2017,2021,4,0,1,Europe,55.18072128,NA,35.348,57,119.9131927
3,4,0,143,Portugal,Wealthy,2017,2021,4,0,1,Europe,55.18072128,NA,35.348,57,119.9131927
0,1,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
1,2,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
2,3,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
3,4,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
4,5,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
5,6,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
6,7,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
7,8,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
8,9,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
9,10,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
10,11,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
11,12,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
12,13,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
13,14,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
14,15,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
15,16,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
16,17,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
17,18,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
18,19,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
19,20,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
20,21,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
21,22,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
22,23,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
23,24,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
24,25,0,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
25,26,1,144,Puerto Rico,Developed,1969,1995,26,1,NA,NA,NA,NA,42.923,9,NA
0,1,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
1,2,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
2,3,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
3,4,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
4,5,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
5,6,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
6,7,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
7,8,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
8,9,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
9,10,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
10,11,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
11,12,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
12,13,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
13,14,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
14,15,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
15,16,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
16,17,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
17,18,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
18,19,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
19,20,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
20,21,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
21,22,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
22,23,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
23,24,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
24,25,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
25,26,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
26,27,0,145,Puerto Rico,Wealthy,1993,2020,27,0,NA,NA,NA,NA,6.576,33,NA
0,1,0,146,Romania,Developed,2017,2021,4,0,1,Europe,90.52903748,NA,46.064,57,91.25939178
1,2,0,146,Romania,Developed,2017,2021,4,0,1,Europe,90.52903748,NA,46.064,57,91.25939178
2,3,0,146,Romania,Developed,2017,2021,4,0,1,Europe,90.52903748,NA,46.064,57,91.25939178
3,4,0,146,Romania,Developed,2017,2021,4,0,1,Europe,90.52903748,NA,46.064,57,91.25939178
0,1,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
1,2,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
2,3,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
3,4,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
4,5,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
5,6,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
6,7,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
7,8,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
8,9,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
9,10,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
10,11,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
11,12,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
12,13,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
13,14,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
14,15,0,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
15,16,1,147,Romania,Upper-Mid Income,2002,2018,16,1,1,Europe,79.18251801,1755.130026,47.22,42,82.00705719
0,1,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
1,2,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
2,3,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
3,4,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
4,5,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
5,6,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
6,7,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
7,8,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
8,9,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
9,10,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
10,11,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
11,12,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
12,13,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
13,14,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
14,15,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
15,16,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
16,17,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
17,18,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
18,19,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
19,20,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
20,21,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
21,22,0,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
22,23,1,148,Russian Federation,Low-Mid Income,1995,2018,23,1,0,NA,NA,4290.693467,26.628,35,91.14089966
0,1,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
1,2,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
2,3,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
3,4,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
4,5,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
5,6,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
6,7,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
7,8,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
8,9,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
9,10,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
10,11,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
11,12,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
12,13,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
13,14,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
14,15,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
15,16,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
16,17,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
17,18,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
18,19,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
19,20,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
20,21,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
21,22,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
22,23,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
23,24,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
24,25,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
25,26,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
26,27,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
27,28,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
28,29,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
29,30,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
30,31,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
31,32,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
32,33,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
33,34,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
34,35,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
35,36,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
36,37,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
37,38,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
38,39,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
39,40,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
40,41,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
41,42,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
42,43,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
43,44,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
44,45,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
45,46,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
46,47,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
47,48,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
48,49,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
49,50,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
50,51,0,149,Saudi Arabia,Wealthy,1970,2021,51,0,0,Asia,NA,NA,51.331,10,NA
0,1,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
1,2,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
2,3,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
3,4,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
4,5,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
5,6,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
6,7,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
7,8,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
8,9,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
9,10,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
10,11,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
11,12,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
12,13,0,150,Serbia,Upper-Mid Income,2008,2021,13,0,1,Europe,84.6799469,2289.995459,45.45,48,90.46381378
0,1,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
1,2,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
2,3,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
3,4,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
4,5,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
5,6,0,151,Seychelles,Developed,1997,2021,24,0,0,Africa,NA,NA,50.099,37,NA
